Gene.symbol,ID_REF,GSM1057835,GSM1057836,GSM1057837,GSM1057838,GSM1057839,GSM1057840,GSM1057841,GSM1057842,GSM1057843,GSM1057844,GSM1057845,GSM1057846,GSM1057847,GSM1057848,GSM1057849,GSM1057850,GSM1057851,GSM1057852,GSM1057853,GSM1057854,GSM1057855,GSM1057856,GSM1057857,GSM1057858,GSM1057859,GSM1057860,GSM1057861,GSM1057862,GSM1057863,GSM1057864,GSM1057865,GSM1057866,GSM1057867,GSM1057868,GSM1057869,GSM1057870,GSM1057871,GSM1057872,GSM1057873,GSM1057874,GSM1057875,GSM1057876,GSM1057877,GSM1057878,GSM1057879,GSM1057880,GSM1057881,GSM1057882,GSM1057883,GSM1057884,GSM1057885,GSM1057886,GSM1057887,GSM1057888,GSM1057889,GSM1057890,GSM1057891,GSM1057892,GSM1057893,GSM1057894,GSM1057895,GSM1057896,GSM1057897,GSM1057898,GSM1057899,GSM1057900,GSM1057901,GSM1057902,GSM1057903,GSM1057904,GSM1057905,GSM1057906,GSM1057907,GSM1057908,GSM1057909,GSM1057910,GSM1057911,GSM1057912,GSM1057913,GSM1057914,GSM1057915,GSM1057916,GSM1057917,GSM1057918,GSM1057919,GSM1057920,GSM1057921,GSM1057922,GSM1057923,GSM1057924,GSM1057925,GSM1057926,GSM1057927,GSM1057928,GSM1057929,GSM1057930,GSM1057931,GSM1057932,GSM1057933,GSM1057934,GSM1057935,GSM1057936,GSM1057937,GSM1057938,GSM1057939,GSM1057940,GSM1057941,GSM1057942,adj.P.Val,P.Value,t,B,logFC,Gene.title
ATM,208442_s_at,0.4033267190540417,0.4584706125043857,0.7236821563378973,0.7142857142857142,0.59457473883125,0.5852619420883045,0.4523234191124807,0.5395835805963243,0.5884327529105953,0.6126630064362623,0.3542750474517997,0.54524563113683,0.6346691964310961,0.7319639016641923,0.5746993112196797,0.4461477971258389,0.4709191146415543,0.5233682533402486,0.0792946243807544,0.602771351096726,0.6351667413732075,0.7210954465977987,0.5751051382657845,0.4465357957973335,0.6447445613115377,0.650816058125407,0.6967399688112141,0.4916730585869726,0.4742469422285598,0.6459180408405389,0.5521527434089563,0.6616383270720889,0.3978886228325469,0.5639484772877018,0.6875216772616509,0.3544113505559011,0.1570059074173853,0.5297035057599566,0.5917833668741547,0.5836736684355743,0.4026472697481853,0.3643538738931634,0.6492447585854706,0.6167448069702434,0.5354406159534497,0.6244466950268984,0.5770700299734943,0.6793883795419898,0.5007219589185004,0.5427321302945716,0.5277596886013963,0.7007868258717055,0.5867365856442808,0.4036973289967835,0.5629267308335079,0.5802865167941047,0.5877521633785326,0.3855626566300847,0.6227873655333742,0.5639513200782433,0.6787705812911491,0.6919104576141673,0.3122495599084345,0.5934669165215852,0.5477015998328738,0.5725052010833555,0.6444244058587056,0.6604934012891476,0.2686057254113918,0.5145612246577829,0.1551281695166649,0.5214188004270914,0.4988578821122109,0.617833298510646,0.3165037427571487,0.4058665622270015,0.6048603895077325,0.6476069370864052,0.704376928729326,0.4199238696161934,0.5943446468956555,0.5602480472633408,0.5502977079753939,0.7420117520403132,0.7868441369568921,0.5957227972809046,0.586049803689351,0.4994532589221223,0.8280269926899859,0.0862431491316983,0.3577922677300759,0.4484581455469353,0.6900073845095472,0.6941294944404717,0.6617963110915809,0.7025947229064927,0.6784873044933436,0.4033117383580458,0.4738822914169986,0.5875393014121788,0.4802012828391098,0.4679764341003897,0.4268853740414349,0.6997377593635777,0.4596972596371549,0.2295431670784825,0.2139880705119524,0.2740033665246637,0.0373,0.00107,-3.3610752,-0.982964,-1.6818725,ATM serine/threonine kinase
PTMA,208549_x_at,0.9814071038229382,0.9809539039551918,0.982443659979878,0.9839711615805412,0.979793178513453,0.9790590900044696,0.981987053397535,0.9805799952476794,0.9847868485693478,0.9762847849246488,0.9693115618777086,0.9827625938024984,0.9836742133400412,0.9635553834371612,0.9796110624668504,0.980603356389431,0.984935798757224,0.9790844238331112,0.97183338378233,0.9738627459750478,0.9724756112812496,0.9738952196028506,0.9780635895723806,0.9802230119197756,0.9773541109632324,0.973301905277138,0.9663208893248698,0.9777574479636848,0.9808086857398958,0.9834072108013758,0.9796021793768828,0.9660972945765351,0.978972320170147,0.9834979211856648,0.977211634196922,0.9835562313385948,0.9764794986277612,0.9700012282126032,0.9798726701242596,0.9726791991188988,0.9730338049965658,0.9770431628673032,0.981144605436968,0.9782154314425048,0.9813572611554486,0.98060773220084,0.9799549328390638,0.9814629947644268,0.9756403105702836,0.9722372840720612,0.9748653237239724,0.9776627001401385,0.9809179397425052,0.9793970633064494,0.9603457611839856,0.9625177104759368,0.9667949887618356,0.9740854939904512,0.9824505230797438,0.9798808241183004,0.9820796973498268,0.9741919788698344,0.9832253342493068,0.983798776141506,0.9708099577657168,0.9808450679483436,0.9731341424744704,0.980572926496576,0.9825292118060874,0.9724683110856628,0.9810304787333912,0.981959259697184,0.9745604777721578,0.9804048532122556,0.9809588920619616,0.9769154857505232,0.962759678675431,0.9758482357053804,0.9829540408376934,0.9790789239805578,0.9604553488363436,0.9819050696627878,0.9820530054923486,0.9806120191707626,0.98225421825994,0.9705503228437252,0.9605933421131956,0.9809465157595652,0.9799091212811424,0.9824324342938952,0.977897589212173,0.9715559613330343,0.9813240200391238,0.976487888357824,0.9813240771687668,0.9798664824403576,0.9789813289766084,0.9696829441572824,0.9807592502551816,0.9829703709539798,0.9690977066115092,0.9800803707889196,0.9730627102724416,0.9600747061347692,0.9878521602872152,0.9872817708935528,0.9855913676021776,0.9870519653382924,0.000369,7.54e-07,5.2508787,5.638234,1.1779458,"prothymosin, alpha"
PDIA6,208638_at,0.7159484942302268,0.864406072911276,0.9290133379674518,0.8657105410015331,0.9173176969738744,0.8673674371377463,0.924355099642678,0.8295312937674009,0.902367666248088,0.8396454457235983,0.9235252835648832,0.8724681872862677,0.9296488153979974,0.8312429431393563,0.7780434080020119,0.852721595048747,0.9159183809146828,0.8546594010018177,0.8687516993248816,0.9087959903156072,0.8693978557342703,0.8812538610651689,0.8421248014545062,0.8679508137062584,0.8894674676157021,0.909906233743111,0.9125839153802668,0.8562948027461283,0.9331345272115268,0.8324958828664742,0.87522584627237,0.8670638136360547,0.9101813542224856,0.8945794831991203,0.8143248008584947,0.8119550020906751,0.8749072489919241,0.8709189887984862,0.9168886765904848,0.8213431417943006,0.9152671623571598,0.8244805957521628,0.917481821895708,0.9089131733582192,0.8790167661433959,0.8711784182936919,0.8393628930222015,0.9095457353466444,0.8932829678422197,0.8250400089359735,0.8839169712516753,0.8162715187623456,0.8543671499321458,0.8022817852112325,0.808646527566738,0.8939165952065704,0.8316573929786312,0.8575338955277342,0.8594875543503697,0.8832122369570862,0.9216431166100476,0.8648898138954915,0.8790034126751746,0.8850829537139884,0.8583076364885966,0.8802926222177909,0.8964280834302403,0.9212172755811804,0.903811034187439,0.895044712773616,0.9076182446171752,0.9214607455402276,0.8859918040011971,0.8428122292234835,0.7915136374027285,0.89690512237923,0.8787618616451763,0.8886257058683822,0.8139224510219458,0.8584830579064792,0.813075475791431,0.8708065498734278,0.9029648082471148,0.9033983630337244,0.9187626590284722,0.9032698129033676,0.8479091860002831,0.9117010084120252,0.9115794648322384,0.8240355898928423,0.8418217853788319,0.9343112977421292,0.8791538348022099,0.8271284942827869,0.8020589982206655,0.9055198485117392,0.8704244875573118,0.7886740303951267,0.9397963728646772,0.957190025335559,0.9647274386918684,0.95779282906435,0.92419472171366,0.8695872104439201,0.9530958177254342,0.944802063575035,0.959927913882468,0.9564197335351564,0.000778,2.74e-06,4.9481773,4.448273,1.2029384,protein disulfide isomerase family A member 6
EIF5,208708_x_at,0.875006016458802,0.8172245510303714,0.8118327195638234,0.850500046101973,0.8728639200596318,0.7661702143758834,0.8764012913831115,0.9183666602830612,0.8393219206680577,0.9185164616953032,0.8734962816875795,0.8751817025923275,0.8168582787930668,0.8600448000637839,0.8322616871436143,0.8429724913423599,0.6870670804255572,0.9071026392741844,0.936802368978786,0.8899418122859905,0.8675836380063825,0.8456134304370136,0.8309800693848224,0.8113775102376335,0.8304382995660852,0.8844223437145036,0.8826428844383675,0.890347071585951,0.9129735328401976,0.8053101113395664,0.8902652042685651,0.8575731184654604,0.8637227486245593,0.88335795510864,0.8907716932105118,0.9188291045384646,0.9186101232096054,0.9019169899021392,0.847532419044263,0.8682378196988869,0.8834350212354805,0.9201511815487348,0.8166672781086871,0.8881151019711249,0.8323911736773457,0.868026833926463,0.871567458369965,0.8798064824597098,0.8715553580406539,0.8557843400771217,0.8231684911583472,0.7856199951324584,0.8593019866431572,0.8630843727094232,0.921547678990546,0.922628525113328,0.9466833092153843,0.8421147778430921,0.8650984635123851,0.834704083371452,0.90660124010955,0.9424378659322108,0.8229872796480692,0.8848933238843734,0.8455700414583489,0.8548069090433161,0.8346311447079786,0.886406435582982,0.8602823201564849,0.7126213663705278,0.8849690003975874,0.8436763291449545,0.8551240773927092,0.8876942472755392,0.8724948768073577,0.9265557932663412,0.8910742020486698,0.8673043094632454,0.8736672329979799,0.8302504059513761,0.8973526166960799,0.7717879070585737,0.894315413248075,0.9123578397505006,0.8751757052616592,0.8869182129096402,0.8252037441124711,0.8563028394148516,0.9200662152036092,0.8449685148184496,0.9473979445354788,0.8255950965768587,0.8824552192554703,0.7903331405112725,0.8208044223047783,0.910590564426178,0.8487242911703208,0.7673358594220324,0.8465667901967349,0.8476996744602171,0.8672605517263762,0.8927844185222272,0.8597692101239325,0.7816712245702269,0.7832106286238568,0.7539196807378217,0.757283223395882,0.6407622083400601,0.00409,3.44e-05,-4.3213514,2.128067,-1.0042945,eukaryotic translation initiation factor 5
NAP1L1,208753_s_at,0.9503775828867844,0.8943440833226121,0.9203089833216884,0.9209341181468444,0.9053555693391244,0.8780074087817755,0.9016738336003352,0.8869162877869645,0.8532768107111486,0.8115487120824351,0.9226121698691758,0.8251632658460872,0.8499041442211973,0.8710629238770202,0.8779667256747737,0.8975556910271244,0.8648918446347935,0.85477546443256,0.9321734940508588,0.8479275563225803,0.8512340939535651,0.8671790034352787,0.773275249058641,0.8148376974668508,0.8672841960269182,0.890182881991353,0.8784620381215007,0.7904157699605623,0.918151828918556,0.8035958953946489,0.8366156602561465,0.7883201761933795,0.8891960147242491,0.7839624265466015,0.727165307560806,0.7983906969395761,0.8317247964265649,0.7423286380499627,0.7815303571577586,0.8571428571428571,0.8858067498037738,0.764739499028299,0.9230624763297248,0.8358837268335751,0.8413987140346846,0.8362109072080176,0.8264258138863784,0.8631900298297845,0.8666876841765101,0.783422526911647,0.8230500059652712,0.7765540583245379,0.8668474607000634,0.7615887236967311,0.769347444253641,0.8680414057774298,0.796882726430388,0.8035512204667676,0.9153476399920326,0.902431409656525,0.8973080031087457,0.8601044316829136,0.874747830121068,0.8466548220470224,0.7529959081055081,0.8820690778412469,0.7699445241692388,0.8758658975484098,0.9265073061859904,0.8763287042436362,0.9284031763337484,0.9313600588756176,0.8298682269112266,0.8619901790944576,0.8164642992540646,0.8880642765548336,0.7175524796964163,0.8231849940817572,0.7630154358312071,0.8680628759515556,0.741457959544745,0.8484267287370251,0.872671299288192,0.7474822944741834,0.8021357058258225,0.7267723657916192,0.8005777480479527,0.9495333454673448,0.7553170127433555,0.8498960171621358,0.8170516571387983,0.8733333968703217,0.7558582179786776,0.8301819738719983,0.8340009644385669,0.8772597620597418,0.8463316604427694,0.830928195929194,0.8278737235030703,0.916998504961283,0.872786631313447,0.9032289011392288,0.8654667452861818,0.7854297731989338,0.9567937793774316,0.9514942021023411,0.94079662759036,0.9459745938811258,0.000416,1.06e-06,5.1727842,5.327244,1.3535087,nucleosome assembly protein 1 like 1
MCM7,208795_s_at,0.912456910940774,0.8991066046812808,0.9030947010766688,0.906791891690358,0.9253765527902372,0.8227044252485044,0.9293827168858044,0.8732463119501603,0.886984174875414,0.8865048634026633,0.8719942728797352,0.92949037096333,0.943208930618003,0.9173644927492112,0.9350020260117348,0.9039663893453452,0.94119531374881,0.8676820634426203,0.8676250138382227,0.8943641156243858,0.8410073726709946,0.9185168767824218,0.9297161686274852,0.9003417750071627,0.9269620943853089,0.8997661602965606,0.8748922102536498,0.887335229035486,0.935755350752468,0.877929409018189,0.8645849580440735,0.907138221853719,0.9539179984142544,0.9700497303693582,0.7683368659408909,0.9215463089080866,0.9643125703140504,0.9306873550223008,0.9658102543438672,0.872598323447648,0.9345477671967308,0.8877057579374122,0.9668610492143564,0.9686573968123714,0.8322610471829154,0.9320984131024154,0.9335191927601756,0.9467400879152292,0.8121257698162614,0.9116527099944765,0.9606792788700024,0.885450948116688,0.8772551620399001,0.9566929670954284,0.9409787258766104,0.8980134201741922,0.930404931716089,0.8723641156498216,0.9312349150062458,0.9216683242962412,0.9548539457730773,0.8850572231302227,0.9273050329604012,0.9310426632426186,0.8641375608087403,0.8322081004620863,0.92718883387592,0.916740816569771,0.9512388579276236,0.9157047654327232,0.941051605796272,0.9423230720699842,0.8796616204336081,0.8844896400446847,0.9631345491935166,0.9272377166014004,0.7851710099811586,0.9136198348618484,0.9105014712594274,0.8847643777573418,0.924915904848901,0.9416664134376672,0.9428084036947793,0.889937400884599,0.9260318028146384,0.8660791612054016,0.9132441564518,0.9168424707349272,0.8379441089426812,0.939201181940382,0.9328460799515012,0.9566817268166624,0.9350752658470582,0.9495025877769566,0.8952066550137394,0.9225087634692338,0.9314135521034036,0.9187074223656946,0.930361470565242,0.8792661733588847,0.8640480645312109,0.938823481449828,0.9483241262062808,0.952216375134576,0.9622897846188636,0.9647602645492296,0.9716699915136836,0.9699740475207048,0.00289,1.81e-05,4.4855292,2.715664,1.2837095,minichromosome maintenance complex component 7
HMGB2,208808_s_at,0.9612634350270244,0.9637053663246512,0.9796006779592468,0.964249804825989,0.9725055200303384,0.9698578907413962,0.9689739031653442,0.9650147894294022,0.9751191285944768,0.9633101597287144,0.9685520751105589,0.9685286473428188,0.9768509747165166,0.9815156272426768,0.9733917494263352,0.9666817828998744,0.9712638004620006,0.9733050976523782,0.9722400727867356,0.9695991295251885,0.9717657836388732,0.9714924171909488,0.9646430297516916,0.9647497698126342,0.9631822255590315,0.966868183216506,0.9781613384913708,0.959155277709918,0.9826959951530853,0.9670473631171292,0.9703353863320604,0.9624371545898084,0.9638449819269976,0.9806402430856916,0.9508499030497384,0.960212058942487,0.967207611728266,0.9694719593778094,0.975517700285372,0.9798924574915792,0.980396918834215,0.9730767478443904,0.9821320715177152,0.976755061404574,0.971110714334096,0.9662992252033832,0.97263402801833,0.9733035544219036,0.9602249199376696,0.9715462919110868,0.9661020171747748,0.9595998531701826,0.976974380672695,0.9719520478409612,0.9809993688802018,0.969491740202291,0.9831250585792346,0.947372274858954,0.967996157271416,0.9700810841944398,0.9773881903854404,0.9710287750867762,0.9671565355546046,0.9784881239596496,0.9692569712534588,0.9688377826426934,0.979137949307015,0.975120748891096,0.9806951029633408,0.9811795986009478,0.9679412627763216,0.9808248475140354,0.9620022274879614,0.9772195212755616,0.9731706630147692,0.9681561061989394,0.9408832314377334,0.9801795057264032,0.9538952670016436,0.9687582107813726,0.9803374349414548,0.9827559380973516,0.9716662494541384,0.9578936143954264,0.9664938741042648,0.9727710189520324,0.9689492764642292,0.9794371281234702,0.9530026860134984,0.964549785456989,0.9703533671399528,0.9800468896523504,0.9619223339060696,0.9687749204837052,0.978080585034396,0.9707433640182324,0.9464407701889986,0.9701548789438348,0.976748708106763,0.9702027466642849,0.9715069827502788,0.9747581436362164,0.9765288835465188,0.9709172654401808,0.9845776318055098,0.9835210967422336,0.9834510745099964,0.9865105055092196,0.000161,2.68e-07,5.4872182,6.595388,1.2152616,high mobility group box 2
TMEM135///DNAJB6,208810_at,0.8605573066681601,0.8271543199884125,0.7937443492569296,0.8450182838042651,0.852770054575112,0.7329769184188893,0.7674220954522388,0.6593843436092034,0.7694851227699971,0.8494353541773921,0.6393510990082649,0.6800547868215047,0.6577377874207887,0.6247340423006174,0.7469877663863874,0.6958475341845392,0.8319263516638593,0.8054569614203663,0.9065433918151726,0.790104567972917,0.6187327539609303,0.6855776823582516,0.6211012182923162,0.6901081424401667,0.7023614457458607,0.5984532826564022,0.7681014070424815,0.6083594338232892,0.6442922784946744,0.6753556065250668,0.6920157367925648,0.5841565546865326,0.7769806413177989,0.6883544610617752,0.4948967679104389,0.6553878630838741,0.6601426163485544,0.586838681676812,0.5916089136427676,0.6005907472634242,0.5468287237806781,0.658348390762819,0.7883845504967585,0.8589944852584618,0.4322070984045533,0.8172161117296752,0.5586528965367441,0.8092704989479558,0.5403315677801084,0.7059213610873772,0.6460263846172191,0.6930588169116847,0.782144422850183,0.6575756192901236,0.416560916656703,0.6682002725511207,0.7580973256004753,0.7584856921210958,0.7753610746222139,0.813738554011665,0.8337985952700221,0.6910132698847049,0.7675506387762803,0.6244365293130183,0.5814274199872675,0.7682606221222205,0.6520449712452446,0.6598206274908325,0.8979758426445207,0.6418053179200957,0.912872928606236,0.7994988481898532,0.5766111218828585,0.6947514127276647,0.7222434536293375,0.6211054575015142,0.6525011343612269,0.6894253130132663,0.6435730219006365,0.8796487059635548,0.5935948847913525,0.656383598520683,0.7133296572999742,0.5539069601631698,0.7303107688994523,0.6249525032703018,0.5195803692050793,0.8486465555980227,0.7035072971168991,0.6332491257072531,0.7507039368631817,0.5676428235126794,0.4755599375657888,0.7787994399261751,0.5631644562860367,0.5611330145018784,0.6736996260449903,0.7222521203281472,0.8732370314592554,0.8665434232110654,0.7805235959153987,0.7618585739074224,0.9155670843130924,0.4225823494404367,0.8679352775033584,0.895770273211762,0.8891420509499847,0.8297400878996837,0.041,0.00125,3.3135204,-1.12127,1.2344124,transmembrane protein 135///DnaJ heat shock protein family (Hsp40) member B6
SNRPB,208821_at,0.9283548706017176,0.8805655333837024,0.9360381578026188,0.9371198939591496,0.9305484133058476,0.9460040184533206,0.9168610407908672,0.9012324826633662,0.9222249521023794,0.8968812480526528,0.9121521175579548,0.9497703238511532,0.9636957330112494,0.9222194778019972,0.9222245662120142,0.9325429862262792,0.9484945842848714,0.9316502298284196,0.92480100231055,0.939533468355274,0.930945342853928,0.9412331076612048,0.944336148986482,0.9391168042268716,0.934775375111881,0.9153912998649024,0.9171054476536248,0.929120688175292,0.9566698334254616,0.9341509431744878,0.9276038260377424,0.9401395872649538,0.9618523066168896,0.958308609452054,0.9368078076903964,0.9532534871127412,0.96134651172338,0.9252243976526036,0.9464214516886662,0.9076359600835638,0.9475249434900148,0.91807402672382,0.9636366877217424,0.9497127174438929,0.9400539262231472,0.9262288989700186,0.9531764075341964,0.949468660398732,0.929593377326292,0.9371525031185742,0.9602474275660928,0.7946297914747985,0.8710993176819023,0.9547516131660844,0.9343917543187512,0.9040956963121888,0.8920242962146765,0.9074284775482668,0.9430400151357844,0.940258122755796,0.9183641826604996,0.9363779027339156,0.9286310772428916,0.9348371599174105,0.9255747858180812,0.9468491850416776,0.9485541415795348,0.9048459255182552,0.9587233796476962,0.9484552780228224,0.9346330247763356,0.942139802671918,0.933779866149954,0.946552207669981,0.9599027185074188,0.9361829279384676,0.9061791290889464,0.9313834443242608,0.9534360105470528,0.9459023948466412,0.9283771101797714,0.9482232781403396,0.9531466553409188,0.9339574522724896,0.9322474913459704,0.890452907172789,0.9348925896752522,0.9428168412781942,0.931589806172902,0.9327167307135876,0.9542453695977676,0.9603899139966928,0.9427771530876644,0.9440135888775956,0.9210087022910218,0.9438794710267354,0.9345816064598332,0.934601336851152,0.9487754772018372,0.8996368345239567,0.9269219579593584,0.9480691130906186,0.787073431100106,0.8609556562544017,0.9627674368487515,0.9674064381345032,0.9709072089700248,0.9715649387685096,0.00124,5.6e-06,4.7759334,3.790509,1.0285465,small nuclear ribonucleoprotein polypeptides B and B1
DUSP6,208891_at,0.9640073023534642,0.9681412293869284,0.9719744846429572,0.9709196207071564,0.972374336114372,0.981729866492111,0.9404087521499178,0.9803755765134272,0.9827742457376196,0.9762764232245488,0.9706713850827456,0.9798686256994704,0.9683954784426404,0.9706994059991744,0.8865917492985772,0.948860822158843,0.9753841489571472,0.958025436181642,0.9541466951352322,0.9817709633115248,0.9823323209357904,0.9830185896387724,0.9704137988216724,0.9637950366302448,0.9720183840626848,0.9806474063350348,0.9839431274440876,0.9761277548545914,0.8592065598098959,0.9826262489179464,0.9717879346411276,0.9661671731855624,0.7133681303125797,0.96490908845031,0.8278980943377897,0.8522540039157472,0.725260400625614,0.5964841035643742,0.2742015253740743,0.9395995289387088,0.7348455084134489,0.9616217029107084,0.9460875271581928,0.982728216985604,0.969616485918523,0.7307192409644041,0.969826980000724,0.9692993714294724,0.9264538819178824,0.9703144395540556,0.9161923536926544,0.9240819612776552,0.9438696080643068,0.9613346498287716,0.9639912980192124,0.8886504722574825,0.9026551333796924,0.9203567738396378,0.861781335523655,0.910002949903457,0.9246559858740208,0.9804713852344934,0.7265047300459898,0.9187530070598832,0.9722098115366268,0.9543662758276892,0.9742531639933072,0.957793252468242,0.728133416011658,0.9773377589343024,0.7033399657263804,0.8768762455781259,0.9617354506312948,0.9209677736363486,0.9052890859755324,0.9511868560627398,0.9768747141201536,0.9807974309819733,0.8949352546697539,0.9619140468608792,0.9749570083793646,0.9646913126145176,0.9099165315405532,0.7763348838964782,0.9638139940681572,0.8545492912490682,0.97733132730352,0.9289594167872144,0.9227734600652272,0.8855278096818658,0.7379062366925053,0.9521450439345538,0.8557786281985801,0.922329857552584,0.9242150639305,0.9094172387927788,0.9556631271719174,0.9680978859354412,0.7336834258860295,0.8471847684642901,0.7721943297104424,0.7520620475370746,0.6051302526890875,0.7005988708644041,0.6964895165552899,0.6623612421086559,0.7125662261166932,0.7006502153315881,0.03,0.000748,-3.4691996,-0.662639,-2.3246149,dual specificity phosphatase 6
SRI,208920_at,0.0559665550752708,0.4261648270884216,0.3857445521591242,0.4025181510986692,0.3072760872851104,0.2807148121795145,0.3671891669009482,0.5061556418270013,0.3400796557316194,0.3584100831256139,0.3903917210921201,0.3092374126270721,0.5528376949047201,0.3948985047464176,0.4443921581747188,0.3294119518512859,0.3908225150986916,0.1380199974277977,0.5203802529775243,0.427383655882631,0.3608655424718137,0.1993491882345515,0.5007523427720848,0.362767303378226,0.3680297094281686,0.3334066424924259,0.2623622401751328,0.2936204061501795,0.2617772045547091,0.3337161659888565,0.2904422911784599,0.3477743726513541,0.4023965860176313,0.4757397240696914,0.645183780313165,0.4594077046629802,0.5085522762330117,0.4364119077630251,0.6293502046653463,0.6103764724483827,0.4414490613292526,0.3851719751841333,0.3265306122448979,0.5056541822647717,0.3012930159213712,0.5602753332692623,0.5207774919568244,0.3385031418025559,0.267298937552148,0.3965077922584779,0.3061224489795918,0.3350188719945849,0.3441617956302949,0.369769325006944,0.4198214877982151,0.4010242949150107,0.5639808428400325,0.4397305695795532,0.3665769845318105,0.3859306138299935,0.3837568616356637,0.461576063408075,0.4923417832395692,0.3211856915342149,0.3412980727430995,0.386969832818368,0.4030430431840622,0.5262926459289025,0.3706121150964571,0.5050336555370831,0.5539853323800759,0.4334918132018532,0.2600686221822997,0.3412212734920074,0.4382499752776156,0.4130956813357971,0.3484487125835417,0.2851097834979899,0.4632253360653558,0.3705102437077364,0.2983253273487926,0.2895534925245939,0.3904147453557808,0.090987655612723,0.2690270660263221,0.3053126572180303,0.2368643767590778,0.2294877834309495,0.2997327711969832,0.3424881581427645,0.351681417510104,0.3770142844456413,0.3580602615796673,0.4259122076468814,0.2249645303001152,0.3434007448197299,0.3131423678224506,0.4912389702070391,0.4006635089485365,0.3770624400389029,0.319360705968515,0.3576778073575205,0.3674709167493456,0.3522638173592557,0.6172717542422921,0.5693764047047516,0.6626415117750508,0.6263587509513557,0.0123,0.00018,3.879265,0.623476,1.4574479,sorcin
LGALS3,208949_s_at,0.6834542354055658,0.8813781748772517,0.7539529978707528,0.7513192207693721,0.7252595585960195,0.8648525022638901,0.762379386555335,0.6889243899961709,0.8393411790632435,0.9204561424622878,0.7962288876174031,0.8527111376302682,0.5915717487190989,0.8923295254580518,0.7483565228116112,0.6197256601080785,0.8415668327846698,0.9625506689358428,0.8333377241806068,0.9647334155010026,0.9696397019779922,0.9619792709682374,0.9286532545144014,0.908071773429222,0.8083641284391894,0.9396625229816348,0.9588318813348434,0.9654445101516128,0.9412055782910628,0.9602598662751434,0.958400158218868,0.9435782407650029,0.8571150719369885,0.7385979965298142,0.8746964218563329,0.8238156522053515,0.8987899552353426,0.7662537398178049,0.5457723533762204,0.8771220473745084,0.7783330003775136,0.6681825477900916,0.6178612676470524,0.6831611405046422,0.9630577341094378,0.9815665888310902,0.7550652085098142,0.953475455093518,0.9478872739317572,0.9531189385631296,0.7997617028510874,0.710737246602764,0.4463546138913989,0.6853577422852429,0.964122508992311,0.9649208988858192,0.9785087142164496,0.8285116333976474,0.7136033792283778,0.7248830608149389,0.6212225863155173,0.8691870399062412,0.8318431516524318,0.9093714539924008,0.9747840276679076,0.5982502080412857,0.9440932566585816,0.9060013783841286,0.7992233675899832,0.816679686103382,0.7198082385827306,0.6345472871038775,0.9340916747978746,0.9116103088838118,0.8859462466715748,0.8977786791973107,0.9803142687351266,0.9566103537456908,0.9519030464026116,0.9634878401873967,0.979798375993831,0.8257592636582552,0.7194129014355346,0.967806099336576,0.9803341404491128,0.9841912413689416,0.9599138836399862,0.664596884574948,0.8975918785157108,0.7205447240983621,0.8775954298180815,0.9009176639832196,0.96978947271529,0.5066781070007952,0.9709228569348518,0.963001687918852,0.8034419119670397,0.8457142454511704,0.9305813332325652,0.8802262466181743,0.94909958572561,0.6949343427515235,0.9566681196055355,0.9553951880095464,0.5690633686056903,0.4995571768734728,0.6239299085024966,0.6592161806993322,0.0468,0.00157,-3.2430339,-1.32333,-2.143879,"lectin, galactoside binding soluble 3"
DUT,208956_x_at,0.9684223764204124,0.9606914452088404,0.972073800595384,0.965190003507969,0.96433382361947,0.9665493152090414,0.9660888078709003,0.9526717215977611,0.9661650984353084,0.9324332147934364,0.963751313522894,0.9467085398619056,0.9800191376903624,0.9745789202316878,0.9734532051225534,0.9631785988427678,0.9573122668636572,0.9354583216985136,0.9629796358327544,0.964728933714385,0.9431958426952796,0.9615188068377544,0.9534460208785264,0.965596997075722,0.9685717496221868,0.9499826269764838,0.9576551663624494,0.9530852402068478,0.9790589929366088,0.9461842271778864,0.956396338129057,0.9557355391697592,0.9614878101768952,0.9765587255402948,0.9476739648803196,0.959178024437304,0.9661222227896076,0.9618310413934044,0.9763649851555236,0.9660340600071654,0.977171686511887,0.9307737630885372,0.9804135338334468,0.9766142297000092,0.9556566195195104,0.9552566306407484,0.9605983554089942,0.978155949209417,0.939896099079368,0.9497078044304424,0.9642188499879282,0.9593491298619164,0.9780822944496632,0.9762704522946332,0.963631680894838,0.9627606877288716,0.9718718739833232,0.9591857424521774,0.974725492634668,0.9740699630639026,0.9811905399700376,0.9659018540353038,0.9799558532030256,0.9604107582248216,0.9163263056567698,0.9615179375296304,0.9662523061425944,0.9675103080260092,0.9721855367145518,0.9667145025577588,0.9758972000395226,0.9799445384749884,0.9606510598284757,0.9613558137981276,0.976939090773814,0.951721238367878,0.9430556169025854,0.9619864251356324,0.9582195091779294,0.95926753410127,0.9680035412873178,0.9670489310372185,0.9744054184858212,0.9639252301018096,0.964466264906058,0.9607217237923336,0.9519715802973916,0.977626689871588,0.94357462955812,0.9693512544281688,0.9676792007531884,0.964838419812528,0.9665226018751104,0.9668552506276692,0.959311677460156,0.962140019744968,0.9645325251061048,0.9525503812925612,0.9745347772131784,0.9675380903243628,0.953239303781124,0.9735862679122416,0.9704430159258064,0.979030702093942,0.9831771923382652,0.982254943664323,0.9833229140107724,0.983133874967062,6.15e-05,6.07e-08,5.8169939,7.968474,1.2696362,deoxyuridine triphosphatase
